nb_episodes,epsilon_rate,epsilon_min,epsilon_max,learning_rate,reward_discount_rate,decay_rate,avg_rewards,avg_steps,duration
20000,1.0,0.01,1.0,0.9,0.9,0.03,6.58,78.14,9692.931586027145
20000,1.0,0.01,1.0,0.9,0.9,0.05,6.92,85.9,9735.105539798737
20000,1.0,0.01,1.0,0.9,0.9,0.07,8.41,83.0,9776.467868566513
20000,1.0,0.01,1.0,0.9,0.9,0.1,6.67,67.91,9813.008274555206
20000,1.0,0.01,1.0,0.9,0.786,0.01,5.79,74.17,9858.849670171738
20000,1.0,0.01,1.0,0.9,0.786,0.03,5.46,69.01,9902.656921386719
20000,1.0,0.01,1.0,0.9,0.786,0.05,5.26,78.86,9950.688745737076
20000,1.0,0.01,1.0,0.9,0.786,0.07,6.38,59.56,9994.220800876617
20000,1.0,0.01,1.0,0.9,0.786,0.1,7.0,81.74,10041.224822044373
20000,1.0,0.01,1.0,0.9,0.618,0.01,12.53,95.89,10093.512253284454
20000,1.0,0.01,1.0,0.9,0.618,0.03,8.27,96.45,10145.670604467392
20000,1.0,0.01,1.0,0.9,0.618,0.05,0.01,89.89,10195.56292796135
20000,1.0,0.01,1.0,0.9,0.618,0.07,5.35,93.56,10246.901413202286
20000,1.0,0.01,1.0,0.9,0.618,0.1,10.12,97.28,10298.112822055817
20000,1.0,0.01,1.0,0.9,0.5,0.01,5.64,80.92,10347.278547048569
20000,1.0,0.01,1.0,0.9,0.5,0.03,7.89,84.95,10396.513690710068
20000,1.0,0.01,1.0,0.9,0.5,0.05,0,99.0,10452.333664655685
20000,1.0,0.01,1.0,0.9,0.5,0.07,6.08,87.76,10503.324996948242
20000,1.0,0.01,1.0,0.9,0.5,0.1,6.27,88.34,10553.1973259449
20000,1.0,0.01,1.0,0.9,0.382,0.01,8.89,97.82,10607.142825365067
20000,1.0,0.01,1.0,0.9,0.382,0.03,8.16,87.63,10657.95620918274
20000,1.0,0.01,1.0,0.9,0.382,0.05,8.21,94.22,10711.048112869263
20000,1.0,0.01,1.0,0.9,0.382,0.07,6.27,84.2,10759.723276138306
20000,1.0,0.01,1.0,0.9,0.382,0.1,12.19,96.86,10812.606330871582
20000,1.0,0.01,1.0,0.9,0.2,0.01,7.91,95.57,10866.10853934288
20000,1.0,0.01,1.0,0.9,0.2,0.03,7.54,87.39,10917.480642795563
20000,1.0,0.01,1.0,0.9,0.2,0.05,0,99.0,10971.538054227829
20000,1.0,0.01,1.0,0.9,0.2,0.07,6.23,86.44,11022.05479979515
20000,1.0,0.01,1.0,0.9,0.2,0.1,3.7,89.71,11073.180270910263
20000,1.0,0.01,1.0,0.9,0.1,0.01,5.46,86.27,11123.620454788208
20000,1.0,0.01,1.0,0.9,0.1,0.03,8.1,88.69,11174.96779513359
20000,1.0,0.01,1.0,0.9,0.1,0.05,4.88,77.04,11224.032480478287
20000,1.0,0.01,1.0,0.9,0.1,0.07,1.96,87.6,11274.981679439545
20000,1.0,0.01,1.0,0.9,0.1,0.1,13.14,97.48,11328.239339828491
30000,1.0,0.01,1.0,0.5,0.9,0.01,5.95,15.59,11352.431973457336
30000,1.0,0.01,1.0,0.5,0.9,0.03,6.3,14.7,11374.867363929749
30000,1.0,0.01,1.0,0.5,0.9,0.05,6.68,15.72,11397.61106300354
30000,1.0,0.01,1.0,0.5,0.9,0.07,6.12,14.88,11419.946149110794
30000,1.0,0.01,1.0,0.5,0.9,0.1,5.92,17.35,11443.505852937698
30000,1.0,0.01,1.0,0.5,0.786,0.01,6.81,59.14,11493.064010381699
30000,1.0,0.01,1.0,0.5,0.786,0.03,6.12,39.95,11533.974054574966
30000,1.0,0.01,1.0,0.5,0.786,0.05,6.04,46.54,11577.297915935516
30000,1.0,0.01,1.0,0.5,0.786,0.07,7.23,51.2,11621.266393661499
30000,1.0,0.01,1.0,0.5,0.786,0.1,6.57,41.25,11663.493560314178
30000,1.0,0.01,1.0,0.5,0.618,0.01,6.53,78.39,11729.452980995178
30000,1.0,0.01,1.0,0.5,0.618,0.03,4.32,80.3,11792.472041845322
30000,1.0,0.01,1.0,0.5,0.618,0.05,5.43,57.17,11850.228335380554
30000,1.0,0.01,1.0,0.5,0.618,0.07,6.51,79.48,11914.055946826935
30000,1.0,0.01,1.0,0.5,0.618,0.1,9.47,84.81,11980.194856405258
30000,1.0,0.01,1.0,0.5,0.5,0.01,6.45,70.04,12044.698730945587
30000,1.0,0.01,1.0,0.5,0.5,0.03,6.9,74.46,12110.259085416794
30000,1.0,0.01,1.0,0.5,0.5,0.05,5.65,60.78,12172.855217933655
30000,1.0,0.01,1.0,0.5,0.5,0.07,8.03,84.68,12242.837747812271
30000,1.0,0.01,1.0,0.5,0.5,0.1,6.88,64.78,12305.83282160759
30000,1.0,0.01,1.0,0.5,0.382,0.01,8.41,85.71,12378.830283403397
30000,1.0,0.01,1.0,0.5,0.382,0.03,8.28,80.43,12448.76001381874
30000,1.0,0.01,1.0,0.5,0.382,0.05,7.26,93.61,12522.378766536713
30000,1.0,0.01,1.0,0.5,0.382,0.07,4.82,90.6,12593.881653547287
30000,1.0,0.01,1.0,0.5,0.382,0.1,3.63,87.54,12666.971587181091
30000,1.0,0.01,1.0,0.5,0.2,0.01,5.62,89.55,12740.215570688248
30000,1.0,0.01,1.0,0.5,0.2,0.03,3.55,86.72,12812.209612369537
30000,1.0,0.01,1.0,0.5,0.2,0.05,5.02,83.57,12883.36231470108
30000,1.0,0.01,1.0,0.5,0.2,0.07,3.2,87.76,12955.779686689377
30000,1.0,0.01,1.0,0.5,0.2,0.1,5.87,79.87,13024.901518583298
30000,1.0,0.01,1.0,0.5,0.1,0.01,7.73,91.32,13097.630959749222
30000,1.0,0.01,1.0,0.5,0.1,0.03,7.52,87.21,13167.335368394852
30000,1.0,0.01,1.0,0.5,0.1,0.05,8.47,87.19,13239.9069814682
30000,1.0,0.01,1.0,0.5,0.1,0.07,0,99.0,13315.397615909576
30000,1.0,0.01,1.0,0.5,0.1,0.1,4.22,68.93,13382.678227186203
30000,1.0,0.01,1.0,0.6,0.9,0.01,6.22,18.26,13407.21949338913
30000,1.0,0.01,1.0,0.6,0.9,0.03,5.87,18.45,13430.279252052307
30000,1.0,0.01,1.0,0.6,0.9,0.05,6.39,18.26,13452.722306013107
30000,1.0,0.01,1.0,0.6,0.9,0.07,5.28,23.85,13476.991508483887
30000,1.0,0.01,1.0,0.6,0.9,0.1,6.11,17.29,13499.169265031815
30000,1.0,0.01,1.0,0.6,0.786,0.01,7.22,70.87,13554.044937849045
30000,1.0,0.01,1.0,0.6,0.786,0.03,7.56,61.48,13602.91641831398
30000,1.0,0.01,1.0,0.6,0.786,0.05,6.11,52.36,13648.036463975906
30000,1.0,0.01,1.0,0.6,0.786,0.07,6.33,52.36,13696.471261024475
30000,1.0,0.01,1.0,0.6,0.786,0.1,5.42,40.25,13739.062235116959
30000,1.0,0.01,1.0,0.6,0.618,0.01,7.63,77.65,13805.235904693604
30000,1.0,0.01,1.0,0.6,0.618,0.03,6.01,67.19,13866.576560258865
30000,1.0,0.01,1.0,0.6,0.618,0.05,6.71,77.06,13929.859720468521
30000,1.0,0.01,1.0,0.6,0.618,0.07,5.62,71.79,13991.610617399216
30000,1.0,0.01,1.0,0.6,0.618,0.1,8.72,81.86,14055.279578924179
30000,1.0,0.01,1.0,0.6,0.5,0.01,8.58,78.57,14121.115515232086
30000,1.0,0.01,1.0,0.6,0.5,0.03,7.38,86.0,14189.155257463455
30000,1.0,0.01,1.0,0.6,0.5,0.05,3.31,72.23,14254.962497472763
30000,1.0,0.01,1.0,0.6,0.5,0.07,6.65,72.38,14319.671922206879
30000,1.0,0.01,1.0,0.6,0.5,0.1,7.28,76.4,14384.994785308838
30000,1.0,0.01,1.0,0.6,0.382,0.01,6.63,76.73,14451.553883314133
30000,1.0,0.01,1.0,0.6,0.382,0.03,7.79,87.7,14522.003200769424
30000,1.0,0.01,1.0,0.6,0.382,0.05,8.19,83.56,14591.609394788742
30000,1.0,0.01,1.0,0.6,0.382,0.07,10.17,92.02,14664.940490722656
30000,1.0,0.01,1.0,0.6,0.382,0.1,9.53,89.25,14736.736045122147
30000,1.0,0.01,1.0,0.6,0.2,0.01,7.91,95.29,14811.315308094025
30000,1.0,0.01,1.0,0.6,0.2,0.03,4.1,70.36,14878.81186413765
30000,1.0,0.01,1.0,0.6,0.2,0.05,6.15,83.54,14949.548727273941
30000,1.0,0.01,1.0,0.6,0.2,0.07,9.91,93.14,15023.928869247437
30000,1.0,0.01,1.0,0.6,0.2,0.1,2.47,92.43,15097.620948314667
30000,1.0,0.01,1.0,0.6,0.1,0.01,0,99.0,15173.781840324402
30000,1.0,0.01,1.0,0.6,0.1,0.03,5.96,82.01,15244.580105543137
30000,1.0,0.01,1.0,0.6,0.1,0.05,3.02,88.51,15316.152026414871
30000,1.0,0.01,1.0,0.6,0.1,0.07,7.15,91.89,15390.112151145935
30000,1.0,0.01,1.0,0.6,0.1,0.1,4.3,87.39,15463.112196922302
30000,1.0,0.01,1.0,0.7,0.9,0.01,6.04,25.26,15495.047864437103
30000,1.0,0.01,1.0,0.7,0.9,0.03,5.75,20.87,15520.639001369476
30000,1.0,0.01,1.0,0.7,0.9,0.05,6.06,23.89,15547.245891332626
30000,1.0,0.01,1.0,0.7,0.9,0.07,5.89,23.06,15574.102727413177
30000,1.0,0.01,1.0,0.7,0.9,0.1,6.51,24.36,15599.403879880905
30000,1.0,0.01,1.0,0.7,0.786,0.01,5.97,64.7,15653.18286371231
30000,1.0,0.01,1.0,0.7,0.786,0.03,5.71,60.99,15710.516266584396
30000,1.0,0.01,1.0,0.7,0.786,0.05,5.82,55.36,15762.830443620682
30000,1.0,0.01,1.0,0.7,0.786,0.07,8.18,78.13,15822.104140043259
30000,1.0,0.01,1.0,0.7,0.786,0.1,6.29,46.78,15868.370448827744
30000,1.0,0.01,1.0,0.7,0.618,0.01,3.16,77.15,15934.164366960526
30000,1.0,0.01,1.0,0.7,0.618,0.03,9.05,89.25,16003.179459095001
30000,1.0,0.01,1.0,0.7,0.618,0.05,5.47,58.54,16063.553621292114
30000,1.0,0.01,1.0,0.7,0.618,0.07,7.54,89.17,16133.462500333786
30000,1.0,0.01,1.0,0.7,0.618,0.1,7.15,87.25,16200.939549684525
30000,1.0,0.01,1.0,0.7,0.5,0.01,8.02,91.9,16273.509854316711
30000,1.0,0.01,1.0,0.7,0.5,0.03,6.5,81.61,16344.070028305054
30000,1.0,0.01,1.0,0.7,0.5,0.05,11.22,98.43,16415.56715106964
30000,1.0,0.01,1.0,0.7,0.5,0.07,4.17,72.23,16481.95213651657
30000,1.0,0.01,1.0,0.7,0.5,0.1,6.97,78.21,16548.07776737213
30000,1.0,0.01,1.0,0.7,0.382,0.01,6.24,70.13,16613.43083667755
30000,1.0,0.01,1.0,0.7,0.382,0.03,3.66,77.41,16683.30161547661
30000,1.0,0.01,1.0,0.7,0.382,0.05,6.72,78.95,16752.594863414764
30000,1.0,0.01,1.0,0.7,0.382,0.07,6.23,74.1,16820.438486099243
30000,1.0,0.01,1.0,0.7,0.382,0.1,6.69,89.37,16890.96185684204
30000,1.0,0.01,1.0,0.7,0.2,0.01,10.6,96.39,16966.02402997017
30000,1.0,0.01,1.0,0.7,0.2,0.03,7.32,91.82,17038.89478302002
30000,1.0,0.01,1.0,0.7,0.2,0.05,-3.14,92.87,17112.206886291504
30000,1.0,0.01,1.0,0.7,0.2,0.07,7.66,92.06,17186.060483455658
30000,1.0,0.01,1.0,0.7,0.2,0.1,7.57,91.91,17258.943424224854
30000,1.0,0.01,1.0,0.7,0.1,0.01,8.49,82.1,17329.10214805603
30000,1.0,0.01,1.0,0.7,0.1,0.03,12.81,97.83,17404.20615172386
30000,1.0,0.01,1.0,0.7,0.1,0.05,0,99.0,17480.348140001297
30000,1.0,0.01,1.0,0.7,0.1,0.07,7.74,90.29,17553.572644472122
30000,1.0,0.01,1.0,0.7,0.1,0.1,9.13,91.32,17627.198734283447
30000,1.0,0.01,1.0,0.8,0.9,0.01,6.27,37.97,17669.315238952637
30000,1.0,0.01,1.0,0.8,0.9,0.03,5.94,47.67,17710.762771606445
30000,1.0,0.01,1.0,0.8,0.9,0.05,6.01,59.09,17754.88061285019
30000,1.0,0.01,1.0,0.8,0.9,0.07,8.07,56.23,17799.432684898376
30000,1.0,0.01,1.0,0.8,0.9,0.1,6.05,52.19,17839.588408470154
30000,1.0,0.01,1.0,0.8,0.786,0.01,6.75,71.7,17905.092869758606
30000,1.0,0.01,1.0,0.8,0.786,0.03,8.77,92.44,17975.639837503433
30000,1.0,0.01,1.0,0.8,0.786,0.05,7.12,70.27,18036.414981126785
30000,1.0,0.01,1.0,0.8,0.786,0.07,7.13,62.09,18093.220962285995
30000,1.0,0.01,1.0,0.8,0.786,0.1,8.9,92.49,18160.12967467308
30000,1.0,0.01,1.0,0.8,0.618,0.01,8.8,89.67,18232.91079902649
30000,1.0,0.01,1.0,0.8,0.618,0.03,6.14,81.47,18302.281284570694
30000,1.0,0.01,1.0,0.8,0.618,0.05,7.32,81.48,18371.567280054092
30000,1.0,0.01,1.0,0.8,0.618,0.07,5.18,79.04,18440.223403930664
30000,1.0,0.01,1.0,0.8,0.618,0.1,2.54,82.6,18509.15467262268
30000,1.0,0.01,1.0,0.8,0.5,0.01,5.08,72.63,18575.58187842369
30000,1.0,0.01,1.0,0.8,0.5,0.03,7.15,82.39,18645.1082072258
30000,1.0,0.01,1.0,0.8,0.5,0.05,5.88,87.91,18715.89493727684
30000,1.0,0.01,1.0,0.8,0.5,0.07,6.34,89.13,18787.643444538116
30000,1.0,0.01,1.0,0.8,0.5,0.1,7.93,79.92,18856.358322620392
30000,1.0,0.01,1.0,0.8,0.382,0.01,7.2,82.7,18928.74370598793
30000,1.0,0.01,1.0,0.8,0.382,0.03,8.92,91.08,19003.597984790802
30000,1.0,0.01,1.0,0.8,0.382,0.05,0,99.0,19081.81551885605
30000,1.0,0.01,1.0,0.8,0.382,0.07,4.13,76.88,19153.179706573486
30000,1.0,0.01,1.0,0.8,0.382,0.1,6.98,90.18,19227.765632152557
30000,1.0,0.01,1.0,0.8,0.2,0.01,6.05,94.3,19304.714277267456
30000,1.0,0.01,1.0,0.8,0.2,0.03,7.25,88.81,19379.92319369316
30000,1.0,0.01,1.0,0.8,0.2,0.05,6.07,78.55,19450.772419452667
30000,1.0,0.01,1.0,0.8,0.2,0.07,5.2,85.2,19524.367785215378
30000,1.0,0.01,1.0,0.8,0.2,0.1,7.66,83.45,19595.64626955986
30000,1.0,0.01,1.0,0.8,0.1,0.01,6.46,85.96,19669.920414209366
30000,1.0,0.01,1.0,0.8,0.1,0.03,4.73,87.14,19744.337430000305
30000,1.0,0.01,1.0,0.8,0.1,0.05,9.0,86.3,19817.823227882385
30000,1.0,0.01,1.0,0.8,0.1,0.07,7.58,88.89,19892.397291898727
30000,1.0,0.01,1.0,0.8,0.1,0.1,10.39,97.85,19970.551795482635
30000,1.0,0.01,1.0,0.9,0.9,0.01,3.27,56.21,20027.39224743843
30000,1.0,0.01,1.0,0.9,0.9,0.03,8.01,72.38,20087.55974316597
30000,1.0,0.01,1.0,0.9,0.9,0.05,6.07,68.39,20145.84640812874
30000,1.0,0.01,1.0,0.9,0.9,0.07,6.14,77.72,20206.631525993347
30000,1.0,0.01,1.0,0.9,0.9,0.1,6.57,74.87,20265.840008974075
30000,1.0,0.01,1.0,0.9,0.786,0.01,6.75,74.77,20334.22795701027
30000,1.0,0.01,1.0,0.9,0.786,0.03,5.94,77.68,20402.624469280243
30000,1.0,0.01,1.0,0.9,0.786,0.05,9.68,93.0,20474.046220541
30000,1.0,0.01,1.0,0.9,0.786,0.07,8.41,84.86,20545.75032401085
30000,1.0,0.01,1.0,0.9,0.786,0.1,7.3,80.98,20615.307863473892
30000,1.0,0.01,1.0,0.9,0.618,0.01,7.19,90.32,20690.200778007507
30000,1.0,0.01,1.0,0.9,0.618,0.03,8.02,92.06,20766.547135591507
30000,1.0,0.01,1.0,0.9,0.618,0.05,10.31,95.48,20841.473060131073
30000,1.0,0.01,1.0,0.9,0.618,0.07,7.06,74.62,20910.40279316902
30000,1.0,0.01,1.0,0.9,0.618,0.1,7.91,92.12,20984.441035747528
30000,1.0,0.01,1.0,0.9,0.5,0.01,5.37,85.84,21057.531141519547
30000,1.0,0.01,1.0,0.9,0.5,0.03,5.41,86.76,21132.40559744835
30000,1.0,0.01,1.0,0.9,0.5,0.05,4.21,92.05,21208.572339773178
30000,1.0,0.01,1.0,0.9,0.5,0.07,8.97,88.79,21283.167212486267
30000,1.0,0.01,1.0,0.9,0.5,0.1,6.35,81.49,21356.993797779083
30000,1.0,0.01,1.0,0.9,0.382,0.01,7.71,94.23,21434.098474025726
30000,1.0,0.01,1.0,0.9,0.382,0.03,6.39,85.09,21507.131054401398
30000,1.0,0.01,1.0,0.9,0.382,0.05,9.15,90.43,21580.950217962265
30000,1.0,0.01,1.0,0.9,0.382,0.07,8.58,92.68,21655.95196413994
30000,1.0,0.01,1.0,0.9,0.382,0.1,12.22,97.0,21732.523554325104
30000,1.0,0.01,1.0,0.9,0.2,0.01,9.4,96.38,21809.358921289444
30000,1.0,0.01,1.0,0.9,0.2,0.03,10.7,94.29,21886.550628900528
30000,1.0,0.01,1.0,0.9,0.2,0.05,9.21,96.04,21962.107714891434
30000,1.0,0.01,1.0,0.9,0.2,0.07,8.05,85.48,22035.703555345535
30000,1.0,0.01,1.0,0.9,0.2,0.1,5.1,85.0,22109.146936416626
30000,1.0,0.01,1.0,0.9,0.1,0.01,5.54,84.13,22181.41496348381
30000,1.0,0.01,1.0,0.9,0.1,0.03,8.19,97.12,22258.517746448517
30000,1.0,0.01,1.0,0.9,0.1,0.05,3.72,91.03,22332.73493719101
30000,1.0,0.01,1.0,0.9,0.1,0.07,0,99.0,22410.019609451294
30000,1.0,0.01,1.0,0.9,0.1,0.1,7.66,95.53,22485.602015972137
40000,1.0,0.01,1.0,0.5,0.9,0.01,5.84,17.31,22520.786875009537
40000,1.0,0.01,1.0,0.5,0.9,0.03,5.91,19.03,22555.86175918579
40000,1.0,0.01,1.0,0.5,0.9,0.05,6.19,16.84,22589.882269382477
40000,1.0,0.01,1.0,0.5,0.9,0.07,6.6,18.15,22623.45167374611
40000,1.0,0.01,1.0,0.5,0.9,0.1,6.49,19.64,22657.77495408058
40000,1.0,0.01,1.0,0.5,0.786,0.01,7.19,38.65,22717.417337417603
40000,1.0,0.01,1.0,0.5,0.786,0.03,6.02,46.82,22775.215413570404
40000,1.0,0.01,1.0,0.5,0.786,0.05,6.76,53.53,22833.85938644409
40000,1.0,0.01,1.0,0.5,0.786,0.07,6.26,37.16,22886.298724889755
40000,1.0,0.01,1.0,0.5,0.786,0.1,6.18,48.3,22943.79417681694
40000,1.0,0.01,1.0,0.5,0.618,0.01,5.77,64.86,23023.520230293274
40000,1.0,0.01,1.0,0.5,0.618,0.03,6.52,66.22,23105.1472864151
40000,1.0,0.01,1.0,0.5,0.618,0.05,7.69,72.29,23188.65844130516
40000,1.0,0.01,1.0,0.5,0.618,0.07,6.69,61.26,23267.94779109955
40000,1.0,0.01,1.0,0.5,0.618,0.1,7.06,54.46,23345.076109170914
40000,1.0,0.01,1.0,0.5,0.5,0.01,7.31,78.3,23438.428826093674
40000,1.0,0.01,1.0,0.5,0.5,0.03,3.58,88.12,23536.36022090912
40000,1.0,0.01,1.0,0.5,0.5,0.05,8.34,90.24,23632.590218305588
40000,1.0,0.01,1.0,0.5,0.5,0.07,5.28,79.28,23724.679100990295
40000,1.0,0.01,1.0,0.5,0.5,0.1,5.93,87.33,23820.166016101837
40000,1.0,0.01,1.0,0.5,0.382,0.01,8.5,80.68,23917.53791642189
40000,1.0,0.01,1.0,0.5,0.382,0.03,9.12,85.1,24013.599811315536
40000,1.0,0.01,1.0,0.5,0.382,0.05,8.82,90.14,24114.919656038284
40000,1.0,0.01,1.0,0.5,0.382,0.07,4.9,68.53,24204.32912993431
40000,1.0,0.01,1.0,0.5,0.382,0.1,7.35,89.81,24303.196644306183
40000,1.0,0.01,1.0,0.5,0.2,0.01,6.94,85.79,24401.580877780914
40000,1.0,0.01,1.0,0.5,0.2,0.03,13.0,98.73,24503.31530857086
40000,1.0,0.01,1.0,0.5,0.2,0.05,7.39,91.52,24604.228014230728
40000,1.0,0.01,1.0,0.5,0.2,0.07,6.19,73.37,24698.440479278564
40000,1.0,0.01,1.0,0.5,0.2,0.1,6.64,88.74,24797.396656751633
40000,1.0,0.01,1.0,0.5,0.1,0.01,5.6,93.61,24900.15917444229
40000,1.0,0.01,1.0,0.5,0.1,0.03,9.45,88.11,25001.079627513885
40000,1.0,0.01,1.0,0.5,0.1,0.05,13.5,98.43,25105.693104743958
40000,1.0,0.01,1.0,0.5,0.1,0.07,11.46,96.68,25211.667456626892
40000,1.0,0.01,1.0,0.5,0.1,0.1,6.74,95.74,25316.17860841751
40000,1.0,0.01,1.0,0.6,0.9,0.01,5.97,15.8,25352.699135303497
40000,1.0,0.01,1.0,0.6,0.9,0.03,6.0,23.06,25389.295866966248
40000,1.0,0.01,1.0,0.6,0.9,0.05,6.07,19.84,25424.614046812057
40000,1.0,0.01,1.0,0.6,0.9,0.07,5.97,21.17,25460.390919208527
40000,1.0,0.01,1.0,0.6,0.9,0.1,6.5,17.37,25494.41936326027
40000,1.0,0.01,1.0,0.6,0.786,0.01,5.6,41.19,25560.69562649727
40000,1.0,0.01,1.0,0.6,0.786,0.03,6.78,54.95,25627.121426582336
40000,1.0,0.01,1.0,0.6,0.786,0.05,6.59,41.26,25689.119901657104
40000,1.0,0.01,1.0,0.6,0.786,0.07,6.16,57.94,25753.79173374176
40000,1.0,0.01,1.0,0.6,0.786,0.1,6.18,37.64,25811.286618232727
40000,1.0,0.01,1.0,0.6,0.618,0.01,6.15,77.19,25899.531019210815
40000,1.0,0.01,1.0,0.6,0.618,0.03,8.79,83.79,25990.847232103348
40000,1.0,0.01,1.0,0.6,0.618,0.05,7.96,80.13,26080.61268901825
40000,1.0,0.01,1.0,0.6,0.618,0.07,7.54,66.74,26164.69788789749
40000,1.0,0.01,1.0,0.6,0.618,0.1,9.12,75.88,26252.51857662201
40000,1.0,0.01,1.0,0.6,0.5,0.01,5.24,88.32,26349.734137296677
40000,1.0,0.01,1.0,0.6,0.5,0.03,8.7,87.1,26446.397513389587
40000,1.0,0.01,1.0,0.6,0.5,0.05,9.2,83.93,26541.66248202324
40000,1.0,0.01,1.0,0.6,0.5,0.07,6.29,77.38,26635.13205432892
40000,1.0,0.01,1.0,0.6,0.5,0.1,6.6,78.81,26729.0493414402
40000,1.0,0.01,1.0,0.6,0.382,0.01,6.61,91.91,26829.249587774277
40000,1.0,0.01,1.0,0.6,0.382,0.03,7.91,87.3,26927.62717485428
40000,1.0,0.01,1.0,0.6,0.382,0.05,9.64,92.99,27026.77083683014
40000,1.0,0.01,1.0,0.6,0.382,0.07,7.45,83.76,27122.21254992485
40000,1.0,0.01,1.0,0.6,0.382,0.1,4.39,75.82,27216.309136390686
40000,1.0,0.01,1.0,0.6,0.2,0.01,6.11,95.39,27318.617773771286
40000,1.0,0.01,1.0,0.6,0.2,0.03,7.77,90.68,27420.080379486084
40000,1.0,0.01,1.0,0.6,0.2,0.05,4.75,73.13,27516.56127166748
40000,1.0,0.01,1.0,0.6,0.2,0.07,7.4,91.23,27618.978114128113
40000,1.0,0.01,1.0,0.6,0.2,0.1,6.44,91.49,27722.3785841465
40000,1.0,0.01,1.0,0.6,0.1,0.01,6.74,92.01,27826.30216240883
40000,1.0,0.01,1.0,0.6,0.1,0.03,4.21,86.54,27929.08553624153
40000,1.0,0.01,1.0,0.6,0.1,0.05,5.13,97.58,28033.986689805984
40000,1.0,0.01,1.0,0.6,0.1,0.07,9.58,95.97,28137.700315713882
40000,1.0,0.01,1.0,0.6,0.1,0.1,8.54,87.96,28237.985644340515
40000,1.0,0.01,1.0,0.7,0.9,0.01,5.86,19.35,28278.67214179039
40000,1.0,0.01,1.0,0.7,0.9,0.03,5.97,18.02,28315.783291339874
40000,1.0,0.01,1.0,0.7,0.9,0.05,6.56,24.4,28354.643884420395
40000,1.0,0.01,1.0,0.7,0.9,0.07,5.76,20.19,28392.17639708519
40000,1.0,0.01,1.0,0.7,0.9,0.1,6.51,21.52,28428.4070892334
40000,1.0,0.01,1.0,0.7,0.786,0.01,7.47,60.13,28504.597320318222
40000,1.0,0.01,1.0,0.7,0.786,0.03,6.99,56.98,28575.30196261406
40000,1.0,0.01,1.0,0.7,0.786,0.05,7.35,66.08,28651.52756881714
40000,1.0,0.01,1.0,0.7,0.786,0.07,7.05,53.31,28718.754969596863
40000,1.0,0.01,1.0,0.7,0.786,0.1,6.95,69.38,28792.841262102127
40000,1.0,0.01,1.0,0.7,0.618,0.01,6.52,78.35,28884.77731013298
40000,1.0,0.01,1.0,0.7,0.618,0.03,5.79,78.1,28974.818103313446
40000,1.0,0.01,1.0,0.7,0.618,0.05,6.84,72.6,29062.094775676727
40000,1.0,0.01,1.0,0.7,0.618,0.07,8.13,75.65,29148.369433641434
40000,1.0,0.01,1.0,0.7,0.618,0.1,5.63,90.55,29243.396219730377
40000,1.0,0.01,1.0,0.7,0.5,0.01,9.6,92.97,29339.788540124893
40000,1.0,0.01,1.0,0.7,0.5,0.03,7.18,65.34,29427.201624393463
40000,1.0,0.01,1.0,0.7,0.5,0.05,8.07,72.96,29517.404720306396
40000,1.0,0.01,1.0,0.7,0.5,0.07,8.77,92.6,29613.6266810894
40000,1.0,0.01,1.0,0.7,0.5,0.1,6.41,83.25,29706.594476938248
40000,1.0,0.01,1.0,0.7,0.382,0.01,7.23,82.64,29803.02128982544
40000,1.0,0.01,1.0,0.7,0.382,0.03,6.47,88.86,29903.095844984055
40000,1.0,0.01,1.0,0.7,0.382,0.05,10.74,92.7,30003.85915207863
40000,1.0,0.01,1.0,0.7,0.382,0.07,8.24,91.77,30104.608261585236
40000,1.0,0.01,1.0,0.7,0.382,0.1,5.49,78.12,30202.37717819214
40000,1.0,0.01,1.0,0.7,0.2,0.01,3.54,91.42,30303.798681735992
40000,1.0,0.01,1.0,0.7,0.2,0.03,7.35,90.25,30405.968839645386
40000,1.0,0.01,1.0,0.7,0.2,0.05,3.03,92.31,30510.89319372177
40000,1.0,0.01,1.0,0.7,0.2,0.07,5.71,85.09,30610.91318678856
40000,1.0,0.01,1.0,0.7,0.2,0.1,5.71,84.85,30711.36749148369
40000,1.0,0.01,1.0,0.7,0.1,0.01,5.27,93.33,30813.245804548264
40000,1.0,0.01,1.0,0.7,0.1,0.03,4.02,92.06,30917.415640592575
40000,1.0,0.01,1.0,0.7,0.1,0.05,4.57,92.06,31018.659065961838
40000,1.0,0.01,1.0,0.7,0.1,0.07,4.2,95.09,31125.534546613693
40000,1.0,0.01,1.0,0.7,0.1,0.1,11.93,95.4,31231.08817243576
40000,1.0,0.01,1.0,0.8,0.9,0.01,6.34,37.43,31291.022411823273
40000,1.0,0.01,1.0,0.8,0.9,0.03,6.27,36.43,31349.17456150055
40000,1.0,0.01,1.0,0.8,0.9,0.05,6.32,37.08,31406.474548578262
40000,1.0,0.01,1.0,0.8,0.9,0.07,6.32,44.11,31465.247525453568
40000,1.0,0.01,1.0,0.8,0.9,0.1,5.77,33.96,31521.38234591484
40000,1.0,0.01,1.0,0.8,0.786,0.01,6.02,69.85,31613.119903564453
40000,1.0,0.01,1.0,0.8,0.786,0.03,6.64,71.91,31703.453448057175
40000,1.0,0.01,1.0,0.8,0.786,0.05,5.78,74.62,31795.77469229698
40000,1.0,0.01,1.0,0.8,0.786,0.07,6.08,68.31,31885.11866593361
40000,1.0,0.01,1.0,0.8,0.786,0.1,6.1,56.23,31967.751585006714
